date,campaign_id,campaign_name,total_revenue,total_cost,total_profit,total_clicks,total_roi,avg_cpc
2019/01/01,430a9050d0b09495f39d3ddc12fd3c83,6bd537437140d6846f0317fd88045e83,42.315203697,55.432001056999994,-13.116797359999993,1052,0.7633713899934415,0.05269201621387832
2019/01/01,4458a3a6246e0b866c12d980a86aca65,38acfc09395f4448c884a8278f5612d9,0.078759,0.149999995,-0.071240995,15,0.5250600175020005,0.009999999666666667
2019/01/01,46ab9096f387eb1371cb5637ef06e8b3,f0d8b819a84bdb11a8b477ba971ca598,9.08372686,10.85000016,-1.7662733,217,0.8372098365019748,0.05000000073732719
2019/01/01,48c8e699e2a05731c7e01fdb6bd2e664,a6cdbeafeeafa1e2914d617b6b8c0939,0.1708126,1.059999976,-0.8891873760000001,106,0.16114396591269353,0.009999999773584907
2019/01/01,4a04a6dab474824d115f5bffc5fe30a2,410d5675710f543de824e810f7be8e09,0.0035055,0.500000005,-0.496494505,10,0.007010999929890001,0.050000000499999996
2019/01/01,4af83e0e9cc4f5ccde87fa9457f943cc,bac953e88f6d79514b0b6fc42eb6f3b7,1205.275842723,0.0,1205.275842723,22354,,0.0
2019/01/01,4d058ff4aa2c0b1443125c3050bbaee8,71a86ec1ec66a27198f9eff549e52889,0.1178784,1.279999968,-1.162121568,16,0.09209250230231256,0.079999998
2019/01/01,4d9483a4b8b2dffb215eb0ad6e1b89e6,850d95d771e3f06d4cf40a57efc77dc6,16.605178286,35.7599992,-19.154820914000002,596,0.46435063359844814,0.05999999865771813
2019/01/01,4d94b2e556a3fb67895d61f45bb1fd45,b08a92958e9475e99356dffececb38b0,0.6319227110000001,1.999999952,-1.368077241,25,0.31596136308307277,0.07999999808
2019/01/01,4e5d774673537efa1b68a69ab2600f97,6fbc954bef8c5dd9e4b32966c5c5cbfc,0.1264964,0.6599999990000001,-0.5335035990000001,12,0.19166121241160788,0.054999999916666674
2019/01/01,4fad63d6548569d25a8d27e69812fd10,59d4da3f7628f0457e66752f3362965e,19.801304373,140.604000453,-120.80269608,1382,0.14083030574666347,0.10173950828726483
2019/01/01,5495d349e8706cc796d0bc3a640e7716,bac953e88f6d79514b0b6fc42eb6f3b7,62.45596227,0.0,62.45596227,1223,,0.0
2019/01/01,5530db3dd2d0715dd0b23b6df81e33d0,2293245c591f3cc5c9f85e3fc2dbef54,0.0038385,0.0,0.0038385,5,,0.0
2019/01/01,556b1431e6a714820eb788457ec1e421,3314902058bf129d4cbff970610b65fd,2.547270304,7.574999833,-5.027729529,505,0.3362733148722962,0.01499999966930693
2019/01/01,55a46490088dc52fa06d42f155fcd8da,e8d6fef17cb0a73702671cdaac57ce30,164.535489084,184.559995866,-20.024506782000003,5423,0.891501369578818,0.034032822398303526
2019/01/01,56430b9da05fd9ee46beb54951727665,0874e8fe9111f1d8ee787ac69fb6a93c,3.072820649,7.66800025,-4.595179601,108,0.40073298758695264,0.07100000231481482
2019/01/01,589c9211b83537c55d944d1e9f65a4d1,3d6fa74f3b9f9c8586c6e0580148fa02,0.00175,0.250000005,-0.24825000500000002,5,0.0069999998600000024,0.050000001
2019/01/01,58de1d0d7f53119450513d704986251c,32bba6ad4ca566e42e9dabb5c2bacc83,1.092504216,8.300000123,-7.207495907,166,0.13162701202528646,0.050000000740963856
2019/01/01,5a7b0796dee2abb101f2739693f11141,5fece97ab3338f76ef854106824b3566,0.07958399999999999,0.500000005,-0.420416005,10,0.15916799840832002,0.050000000499999996
2019/01/01,5af4e417170f00769be3929a3f6389be,f43d193ec0853706183f2299ed85c788,0.245397496,2.650000037,-2.404602541,53,0.09260282738630014,0.0500000006981132
2019/01/01,5c4954f75c65dcaf58b36eaa53150a81,a39c945842e9c68a7717ad56cbdb6df9,26.584540375,71.699998396,-45.115458020999995,3585,0.3707746299821828,0.019999999552580194
2019/01/01,5d9d6b2f6381ca4c9ef55777d1379a60,2423d14fb08950f26619a6b64b764929,0.016943,0.250000005,-0.23305700500000004,5,0.06777199864456002,0.050000001
2019/01/01,5e3893fb577c995492258bd5c2334127,a96f1ebae3287d564ffb97bc397ab1eb,0.11412929999999999,0.966,-0.8518707,21,0.11814627329192545,0.046
2019/01/01,5eaf2aaa7ce8627d5c71af3bb2e893c6,9417a65a6d6f20549b69042871d3bb54,0.978258386,0.068000004,0.9102583820000001,2,14.38615188904989,0.034000002
2019/01/01,600771575906f21fe7dc5973a7a01ef9,bac953e88f6d79514b0b6fc42eb6f3b7,3.903085581,0.0,3.903085581,552,,0.0
